"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","id","Basiswert","Name.Basiswert"
"Mobilitätsziffer","nichtdeutsch",2004,"14 Berg am Laim",437.4,"1",992,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"14 Berg am Laim",437.4,"2",1305,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"14 Berg am Laim",437.4,"3",800,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"14 Berg am Laim",437.4,"4",1077,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"14 Berg am Laim",437.4,"5",9541.7,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"15 Trudering - Riem",728.1,"1",1561,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"15 Trudering - Riem",728.1,"2",1237,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"15 Trudering - Riem",728.1,"3",1547,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"15 Trudering - Riem",728.1,"4",1096,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"15 Trudering - Riem",728.1,"5",7472.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"16 Ramersdorf - Perlach",437.1,"1",2776,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"16 Ramersdorf - Perlach",437.1,"2",3472,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"16 Ramersdorf - Perlach",437.1,"3",2283,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"16 Ramersdorf - Perlach",437.1,"4",3028,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"16 Ramersdorf - Perlach",437.1,"5",26441.9,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"17 Obergiesing - Fasangarten",801.9,"1",2988,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"17 Obergiesing - Fasangarten",801.9,"2",1721,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"17 Obergiesing - Fasangarten",801.9,"3",2804,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"17 Obergiesing - Fasangarten",801.9,"4",2328,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"17 Obergiesing - Fasangarten",801.9,"5",12272,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"18 Untergiesing - Harlaching",599.4,"1",1352,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"18 Untergiesing - Harlaching",599.4,"2",1356,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"18 Untergiesing - Harlaching",599.4,"3",1145,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"18 Untergiesing - Harlaching",599.4,"4",1573,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"18 Untergiesing - Harlaching",599.4,"5",9052.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",579.6,"1",2198,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",579.6,"2",2105,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",579.6,"3",1879,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",579.6,"4",2161,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",579.6,"5",14394.6,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"20 Hadern",488.3,"1",1047,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"20 Hadern",488.3,"2",1300,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"20 Hadern",488.3,"3",869,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"20 Hadern",488.3,"4",954,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"20 Hadern",488.3,"5",8540.5,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"21 Pasing - Obermenzing",648,"1",1914,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"21 Pasing - Obermenzing",648,"2",1704,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"21 Pasing - Obermenzing",648,"3",1694,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"21 Pasing - Obermenzing",648,"4",1494,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"21 Pasing - Obermenzing",648,"5",10502.6,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"22 Aubing - Lochhausen - Langwied",521.7,"1",873,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"22 Aubing - Lochhausen - Langwied",521.7,"2",1010,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"22 Aubing - Lochhausen - Langwied",521.7,"3",751,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"22 Aubing - Lochhausen - Langwied",521.7,"4",922,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"22 Aubing - Lochhausen - Langwied",521.7,"5",6816.2,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"23 Allach - Untermenzing",619,"1",995,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"23 Allach - Untermenzing",619,"2",566,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"23 Allach - Untermenzing",619,"3",693,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"23 Allach - Untermenzing",619,"4",576,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"23 Allach - Untermenzing",619,"5",4572,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"24 Feldmoching - Hasenbergl",517.6,"1",2032,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"24 Feldmoching - Hasenbergl",517.6,"2",1628,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"24 Feldmoching - Hasenbergl",517.6,"3",1900,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"24 Feldmoching - Hasenbergl",517.6,"4",1449,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"24 Feldmoching - Hasenbergl",517.6,"5",13540.4,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"25 Laim",482.6,"1",1141,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"25 Laim",482.6,"2",1547,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"25 Laim",482.6,"3",821,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"25 Laim",482.6,"4",1384,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2004,"25 Laim",482.6,"5",10139.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"Stadt München",572.3,"1",44034,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"Stadt München",572.3,"2",42325,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"Stadt München",572.3,"3",38313,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"Stadt München",572.3,"4",42325,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"Stadt München",572.3,"5",291787.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"01 Altstadt - Lehel",618.6,"1",799,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"01 Altstadt - Lehel",618.6,"2",550,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"01 Altstadt - Lehel",618.6,"3",638,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"01 Altstadt - Lehel",618.6,"4",595,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"01 Altstadt - Lehel",618.6,"5",4174.1,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"02 Ludwigsvorstadt - Isarvorstadt",684.6,"1",2322,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"02 Ludwigsvorstadt - Isarvorstadt",684.6,"2",2126,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"02 Ludwigsvorstadt - Isarvorstadt",684.6,"3",2108,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"02 Ludwigsvorstadt - Isarvorstadt",684.6,"4",2689,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"02 Ludwigsvorstadt - Isarvorstadt",684.6,"5",13504,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"03 Maxvorstadt",655.8,"1",1953,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"03 Maxvorstadt",655.8,"2",1509,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"03 Maxvorstadt",655.8,"3",1653,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"03 Maxvorstadt",655.8,"4",1694,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"03 Maxvorstadt",655.8,"5",10382.8,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"04 Schwabing - West",676.8,"1",2246,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"04 Schwabing - West",676.8,"2",1992,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"04 Schwabing - West",676.8,"3",1989,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"04 Schwabing - West",676.8,"4",1882,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"04 Schwabing - West",676.8,"5",11980.7,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"05 Au - Haidhausen",554.1,"1",1855,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"05 Au - Haidhausen",554.1,"2",1656,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"05 Au - Haidhausen",554.1,"3",1649,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"05 Au - Haidhausen",554.1,"4",2021,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"05 Au - Haidhausen",554.1,"5",12959.6,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"06 Sendling",497.9,"1",1045,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"06 Sendling",497.9,"2",1243,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"06 Sendling",497.9,"3",914,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"06 Sendling",497.9,"4",1303,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"06 Sendling",497.9,"5",9048,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"07 Sendling - Westpark",473.5,"1",1206,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"07 Sendling - Westpark",473.5,"2",1541,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"07 Sendling - Westpark",473.5,"3",792,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"07 Sendling - Westpark",473.5,"4",1628,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"07 Sendling - Westpark",473.5,"5",10913.1,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"08 Schwanthalerhöhe",479.2,"1",1280,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"08 Schwanthalerhöhe",479.2,"2",1217,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"08 Schwanthalerhöhe",479.2,"3",1236,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"08 Schwanthalerhöhe",479.2,"4",1129,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"08 Schwanthalerhöhe",479.2,"5",10145.3,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"09 Neuhausen - Nymphenburg",600.9,"1",2875,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"09 Neuhausen - Nymphenburg",600.9,"2",2540,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"09 Neuhausen - Nymphenburg",600.9,"3",2394,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"09 Neuhausen - Nymphenburg",600.9,"4",2895,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"09 Neuhausen - Nymphenburg",600.9,"5",17812.7,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"10 Moosach",526.2,"1",1615,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"10 Moosach",526.2,"2",1440,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"10 Moosach",526.2,"3",1422,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"10 Moosach",526.2,"4",1386,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"10 Moosach",526.2,"5",11142.7,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"11 Milbertshofen - Am Hart",600.6,"1",3206,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"11 Milbertshofen - Am Hart",600.6,"2",3406,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"11 Milbertshofen - Am Hart",600.6,"3",2725,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"11 Milbertshofen - Am Hart",600.6,"4",3300,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"11 Milbertshofen - Am Hart",600.6,"5",21041.7,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"12 Schwabing - Freimann",686.6,"1",3158,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"12 Schwabing - Freimann",686.6,"2",1981,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"12 Schwabing - Freimann",686.6,"3",2564,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"12 Schwabing - Freimann",686.6,"4",2006,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"12 Schwabing - Freimann",686.6,"5",14140.2,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"13 Bogenhausen",587.6,"1",2192,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"13 Bogenhausen",587.6,"2",1781,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"13 Bogenhausen",587.6,"3",1849,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"13 Bogenhausen",587.6,"4",1507,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"13 Bogenhausen",587.6,"5",12472.1,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"14 Berg am Laim",460.8,"1",896,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"14 Berg am Laim",460.8,"2",1302,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"14 Berg am Laim",460.8,"3",929,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"14 Berg am Laim",460.8,"4",1300,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"14 Berg am Laim",460.8,"5",9608.2,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"15 Trudering - Riem",916,"1",1997,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"15 Trudering - Riem",916,"2",1531,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"15 Trudering - Riem",916,"3",2174,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"15 Trudering - Riem",916,"4",1234,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"15 Trudering - Riem",916,"5",7572.4,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"16 Ramersdorf - Perlach",438.4,"1",2616,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"16 Ramersdorf - Perlach",438.4,"2",3520,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"16 Ramersdorf - Perlach",438.4,"3",2219,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"16 Ramersdorf - Perlach",438.4,"4",3152,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"16 Ramersdorf - Perlach",438.4,"5",26245,"mittlere Hauptwohnsitzbevölkerung (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"17 Obergiesing - Fasangarten",679.7,"1",2692,"außerstädtisch Zugezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"17 Obergiesing - Fasangarten",679.7,"2",1611,"innerstädtisch Zugezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"17 Obergiesing - Fasangarten",679.7,"3",1853,"außerstädtisch Weggezogene (nichtdeutsch)"
"Mobilitätsziffer","nichtdeutsch",2003,"17 Obergiesing - Fasangarten",679.7,"4",2187,"innerstädtisch Weggezogene (auch innerhalb der räumlichen Einheit) (nichtdeutsch)"
